,0,1,2,3,4
42,0.11571428571428571,0.0,0.07865000000000001,0.0,0.0
43,0.0,0.07030454545454545,-0.03713999999999999,0.0,-0.01195714285714286
44,0.02634375,0.010853333333333333,0.0,0.0,0.061408333333333336
45,0.0281,0.0,0.0,0.0,0.0
46,-0.013833333333333336,0.02985652173913043,0.020701754385964912,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0
48,0.0,0.10177333333333333,0.0,0.0,0.11451428571428571
49,0.09562808988764045,0.0,0.06071020408163265,0.012881818181818189,0.0709975
50,0.0,0.08231666666666666,0.0,0.0,0.09706000000000001
51,0.0,0.0,0.11355000000000001,0.0,0.11793333333333333
52,0.0,0.0,0.0,0.0,0.0
53,0.17198181818181818,0.0,-0.03398636363636364,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0
55,0.0,-0.005719999999999999,0.05680909090909091,0.0,0.0
56,0.0,-0.020024999999999998,0.0,0.09981000000000001,0.0
57,0.0,0.0,0.0,0.0,0.0
58,0.050749999999999997,-0.04634736842105262,0.0,0.0,0.0
59,0.09789,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.13501666666666667
61,0.0,0.17447000000000001,0.0,0.0,0.17447000000000001
62,0.0,0.13443333333333332,0.0,0.060940909090909094,0.055812
63,0.07752857142857143,-0.02720277777777777,0.03242307692307692,0.0,0.06838805970149255
64,0.08423953488372093,0.04625348837209303,0.117975,0.04424285714285714,0.47550000000000003
65,0.0,0.0,0.0,0.0,0.0
66,0.03336666666666667,0.015839999999999993,0.0,0.0,0.015839999999999993
67,0.0,-0.03573124999999999,0.0,0.0,0.03270000000000001
68,0.06805,0.08926764705882353,0.08174000000000003,0.0,0.13418641975308643
69,0.16134,0.0516,0.0,0.0,0.0516
70,0.0,0.0,0.0,0.0,0.0
71,-0.014648000000000001,0.05859,-0.0027368421052631556,0.0,0.0
72,0.0,0.07574166666666667,0.20829999999999999,0.0,0.07574166666666667
73,0.2079695652173913,0.0,0.0,0.0,0.16706190476190474
74,0.030920000000000007,0.0,0.0,0.0,0.14823870967741937
75,0.057676923076923084,-0.03155,0.009675000000000001,0.0,0.086435
76,-0.032838461538461525,0.0,0.0,0.0,0.27626666666666666
77,0.0,0.0,0.0,0.0,0.11118000000000001
78,0.0,0.0,0.27464999999999995,0.0,0.0
79,-0.008378947368421052,0.15262916666666665,0.0,0.0,0.15262916666666665
80,0.0,0.0,0.0,0.0,0.17179166666666665
81,0.0,0.0,0.0,0.0,0.06796
82,0.0,0.0,0.0,0.0,0.2553
83,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0
86,0.09223333333333333,0.0,0.0,0.0,0.09804375000000001
87,0.0,0.0,0.0,0.0,0.0
88,0.027875000000000004,0.0,0.0,-0.0019960000000000012,0.15774666666666667
89,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.13750625
91,0.24243750000000003,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0
93,0.0608125,0.0,0.0,0.0,0.0
94,0.026355555555555566,0.026355555555555566,0.026355555555555566,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.283875
97,0.0,0.0,0.0837,0.0,0.0
98,0.0,0.0,0.0,0.0,0.11887500000000001
99,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.15009999999999998
102,0.0,-0.1332,0.0,0.0,0.0
103,0.04003636363636364,0.0,0.0,0.0,0.0
104,0.21032727272727275,0.11855,0.0,0.0,0.11855
105,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0683,0.0,0.18871666666666664
107,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.18925
109,0.0,0.0,0.0,0.0,0.0
110,0.04453333333333333,0.0668,0.0,0.0,0.01102857142857143
111,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,-0.06751,0.0
115,0.0,0.017411764705882352,0.05833571428571428,0.0,0.0
116,0.0,0.028585135135135137,-0.0030161764705882313,-0.005858333333333332,0.05105483870967742
117,0.0,-0.16588461538461538,-0.16588461538461538,0.0,0.0
118,0.0,0.0,0.0,0.0,0.01191363636363636
119,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,-0.12888000000000002
121,0.0,0.0,-0.05940000000000001,0.0,0.0
122,0.0,0.0,-0.135575,0.0,0.0
123,0.0,0.0,-0.10846,0.0,0.0
124,0.0,0.08068636363636364,0.0,0.0,0.08068636363636364
125,0.0,0.0,-0.27115,0.0,0.0
126,0.0,0.031659375000000003,0.0,0.0,0.0
127,0.0,0.05162727272727273,0.0,0.0,0.0
128,0.0,-0.031389655172413794,-0.028927272727272725,0.05289411764705883,0.0
129,0.0,-0.02755833333333333,-0.02755833333333333,0.0,-0.02755833333333333
130,0.0,0.0,-0.07747142857142857,0.0,0.0
131,0.0,0.0,-0.0663939393939394,-0.167625,0.0
132,0.03259473684210526,-0.00821395348837209,0.011823255813953493,0.0,0.0
133,0.0,0.0,0.03401333333333333,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0
135,0.013938095238095236,0.022429411764705885,-0.06478636363636364,-0.008064516129032258,0.0
136,0.0,0.0,-0.2292769230769231,0.0,-0.0897
137,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0
139,0.027154545454545452,-0.023563934426229508,-0.0432675,-0.02323636363636364,0.01115156249999999
140,0.0,0.0,0.0,0.0,0.0
141,0.0,-0.2294,0.01703125,0.0,0.0
142,0.0,0.005327272727272736,-0.10846,0.0,0.0
143,0.0,0.0,0.0,-0.03497083333333333,0.0
144,0.00040476190476190776,-0.052348484848484846,-0.025913636363636357,0.0,0.09878
145,0.0,0.02960526315789473,0.026503333333333334,0.01416875,0.05218125
146,0.0,0.0,0.0,0.0,0.0
147,0.0,0.1101,0.0,0.0,0.0
148,-0.025199999999999993,-0.033334426229508204,-0.030593478260869562,0.0,-0.022822222222222226
149,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.05095588235294118,0.0,0.0
151,0.02506470588235294,0.0,0.03746666666666666,0.0,0.0
152,0.02167999999999999,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.009300000000000003
154,0.029674358974358973,0.0,0.029674358974358973,0.0,0.0
155,0.0,0.0,-0.054676315789473684,-0.030688235294117648,-0.0579625
156,0.0,0.0,0.0,0.0,0.0
157,0.0,0.036325,-0.022575,0.0,0.0
158,0.0,0.014448,0.020300000000000006,0.014448,0.0
159,0.0,0.017997029702970294,0.0,0.0,0.0
160,0.001821428571428572,0.0,0.0,0.0,0.08284
161,-0.026153846153846156,0.0,-0.03782222222222222,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,-0.14038571428571428,-0.1806,0.0
164,0.0,0.0,-0.14300625,0.0,0.0
165,0.0,0.04900285714285713,0.004327536231884057,0.0,-0.06625833333333332
166,0.0,0.02643214285714286,0.0,0.0,0.0
167,0.0,0.0,0.1696375,0.0,0.0
168,0.0,0.0,0.0,-0.01433333333333335,0.0
169,0.0,-0.07948571428571428,-0.09284999999999999,0.0,0.0
170,0.0,0.0,0.03611818181818182,0.0,0.0
171,0.0,0.009124999999999994,0.0,0.0,0.08686666666666665
172,0.04003333333333334,-0.16685,-0.009861290322580644,0.0,0.0
173,0.0649690909090909,0.045346363636363636,0.011150833333333332,0.06716666666666667,0.08030941176470588
174,0.0,-0.026357142857142857,0.05944444444444443,0.0,0.0
175,0.03466923076923077,0.03322083333333333,0.0024909090909090922,0.0,0.008541176470588236
176,0.0,0.0,0.0,0.0,0.21650000000000003
177,0.0,0.0,0.0,0.0,0.0
178,0.0,0.09527000000000001,0.0,0.0,0.09527000000000001
179,0.0,0.060214285714285706,0.0,0.0,0.0
180,0.17773333333333333,0.030620000000000005,0.08927142857142857,0.0,0.030620000000000005
181,-0.05922545454545454,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0
183,0.0,0.233575,0.0,-0.015137499999999998,0.233575
184,0.0,0.0,0.0,0.0,0.14882222222222222
185,0.0,0.0,0.0,0.0,0.11366363636363637
186,0.0,0.01914782608695652,0.0,0.0,0.07339999999999999
187,0.0,0.015385714285714287,0.0,0.0,0.0
188,0.08416341463414634,0.081925,-0.04053529411764705,0.0,0.0
189,-0.0824125,-0.005345833333333338,-0.001493333333333336,-0.0731,1.5151515151514902e-05
190,-0.037409090909090906,0.05327727272727273,0.059635483870967745,0.0,0.09972380952380952
191,0.003944444444444448,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.3432428571428571
193,0.08643500000000001,0.0,0.0,0.0,0.0
194,-0.019812500000000004,0.0,0.0,0.0,0.0
195,0.0,0.0,0.012292307692307693,0.0,0.01755000000000001
196,0.053450000000000004,0.0,0.06493076923076924,0.0,0.0
197,0.0,0.09696428571428571,-0.10846,0.0,0.09534000000000001
198,0.11020000000000002,0.0,0.0,0.0,0.11020000000000002
199,0.061018750000000004,0.054877777777777775,0.02148,0.01277,0.09922424242424244
200,0.0,0.0,0.0,0.0,0.12765
201,0.0,0.0,0.0,0.08779545454545457,0.0
202,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0
204,0.0,0.10565384615384615,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.12199999999999998
206,0.0,0.0,0.0,0.0,0.119175
207,0.0,0.0,-0.18076666666666666,0.0,0.05464
208,0.08932307692307692,0.07322499999999998,0.11957142857142856,0.0,0.02687857142857142
209,0.023404545454545456,-0.004400000000000001,0.0,0.03218125,0.10212000000000002
210,0.0,0.195925,0.0,0.0,0.043044444444444455
211,0.0739891891891892,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.006436458333333329
215,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0748,0.0,0.0
217,0.0,0.11055000000000002,0.0,0.0,0.11055000000000002
218,0.035475999999999994,0.0,0.0,0.0,0.0
219,0.0,0.071225,0.0,0.0,0.2553
220,0.0,0.0,0.0,0.0,0.2552625
221,0.0,0.16262727272727273,0.0,0.0,0.16262727272727273
222,0.0,0.0,0.0,0.0,0.12398372093023256
223,0.0,0.01548305084745763,0.0,0.0,0.0
224,0.0,0.0,-0.012737499999999999,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0
227,0.03693125,0.0,0.0,0.0,0.03693125
228,0.0,0.05394666666666666,0.0,0.0,0.028910000000000016
229,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,-0.027318750000000003,0.0,0.06517857142857142
231,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0
233,-0.01671428571428571,-0.029461538461538463,0.0,0.0,0.016262500000000006
234,-0.036175,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,-0.049300000000000004,0.0,0.0
239,0.0,-0.010566666666666672,0.0,0.0,0.0
240,0.02818181818181819,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.04404,0.0,0.0
243,0.051646969696969705,-0.02130188679245283,0.051646969696969705,0.0,0.0
244,0.08778333333333332,0.0,0.0,0.08778333333333332,0.0
245,0.11290909090909092,0.0,0.09079259259259258,0.0,0.0
246,0.020413333333333335,-0.025348000000000002,0.011506249999999997,0.0,0.0929
247,0.0,0.0,0.0,0.0,0.0
248,-0.01017692307692308,0.0,0.0,0.0,0.012286666666666664
249,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,-0.06570833333333333,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0
252,0.022993650793650795,0.0,0.02891304347826087,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,-0.008999999999999994,0.0,0.0
255,-0.055743749999999995,-0.06358,0.0,0.0,0.0
256,0.06344000000000001,0.0,-0.22426666666666661,0.0,0.0
257,0.0,-0.06993333333333332,0.0,0.0,-0.06993333333333332
258,0.0,0.0,0.0,0.0,0.0
259,-0.23489999999999997,0.0,0.0,0.0,0.0
260,0.0,-0.07609999999999999,0.0,0.0,0.0
261,0.0,0.05386875,0.10322727272727274,0.0,0.10322727272727274
262,0.0353595238095238,0.0,0.0,0.0,0.03127857142857141
263,0.0,0.03654651162790697,0.0,0.0,0.05464
264,0.0,0.07925,0.0,0.0,0.11836666666666666
265,0.0,0.0,0.0,0.0,0.0
266,0.06567272727272727,0.0,0.07224000000000001,0.0,0.0
267,0.027287179487179486,0.06291428571428571,0.0,0.0,0.044338983050847464
268,0.020577142857142856,0.0,0.0,0.0,0.0
269,0.0,0.0,-0.0030874999999999982,0.0,0.030355555555555552
270,0.11086666666666667,0.03647857142857143,0.0,0.0,0.031355999999999995
271,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.028487500000000002,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0
274,0.032836363636363636,0.0,0.0,0.0,-0.003599999999999992
275,0.06335294117647058,0.0,0.0,0.060200000000000004,0.0
276,0.0,0.0,0.0,0.0,0.032888888888888884
277,0.0,0.0,0.0,0.0,0.0
278,0.08658571428571428,-0.0198875,0.07178387096774194,-0.009708695652173914,-0.0198875
279,-0.0005250000000000003,-0.05741428571428571,0.0,0.0,0.10632777777777777
280,0.07816923076923077,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0
282,0.0805,-0.014950980392156865,-0.027791176470588232,0.023641176470588235,-0.014975409836065571
283,0.0003244897959183684,-0.01584166666666667,0.0,0.0,0.05983636363636364
284,0.05790000000000001,0.0,0.0,0.0,0.0
285,0.032836363636363636,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0
287,0.03653636363636364,0.021312499999999998,0.15218571428571429,0.0,0.021312499999999998
288,0.1858,-0.18656666666666663,-0.039615,0.0,0.09263157894736841
289,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.10056153846153847
291,0.0,-0.01878571428571428,0.0,0.0,0.0
292,0.0,0.23256000000000004,0.0767111111111111,0.0,0.23256000000000004
293,0.0,0.0,0.041976470588235296,0.0,0.0
294,0.05991333333333333,0.0,0.006367272727272732,0.0,0.002705882352941176
295,0.0,0.0,0.04203076923076923,0.0,-0.008879999999999999
296,0.0,0.0,0.0,0.0,0.0
297,0.0,0.1662,0.14679999999999999,0.0,0.1662
298,0.0,0.0,-0.035100000000000006,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0
300,0.0,-0.038534375,0.0,0.0,0.0
301,0.1453,0.0,0.22308333333333333,0.0,0.22308333333333333
302,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.012626086956521745,0.0,0.012626086956521745
304,0.0,-0.006408695652173911,0.03409473684210526,0.0,0.028177777777777777
305,0.0,0.11296666666666665,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0
307,0.03850373134328358,0.03850373134328358,0.0,0.03850373134328358,0.0
308,0.04492325581395348,0.0,0.0,0.0,0.04492325581395348
309,0.0,0.0,0.0,0.0,0.0
310,0.04536818181818182,0.18579166666666663,0.0,-0.02965,0.20529999999999998
311,0.0,0.0,0.0,0.0,0.0
312,0.0,0.08808,0.006208823529411767,0.0,0.0011888888888888886
313,0.0,0.0,0.0,0.0,0.1366
314,0.0,0.0,0.0,0.15475,0.0
315,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0398304347826087,0.0,0.0,-0.0020966666666666677
317,0.0,0.0,0.0,0.0,0.08846000000000001
318,0.08517142857142856,0.030035294117647063,0.08517142857142856,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.07125454545454546
324,0.0,0.0,0.0,0.0,0.0
325,-0.03269999999999999,0.0,0.0,0.0,0.32284999999999997
326,0.02084864864864865,0.07580857142857142,0.0,0.0,0.1310142857142857
327,0.0,0.0,0.12498000000000001,0.0,0.0
328,0.08918666666666666,0.0,0.0,0.0,0.1956
329,0.0,0.0,0.0,0.0,0.0
330,0.34262499999999996,0.07093333333333335,0.0,0.03321428571428571,0.0
331,0.0,0.04241428571428571,0.0,0.0,0.04241428571428571
332,0.0,0.0,0.0,0.0,0.17094000000000004
333,0.048116666666666655,0.0,-0.013875609756097557,0.0,0.114775
334,0.0,0.0,-0.004888888888888894,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.07707142857142857
337,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,-0.03404444444444445,0.0,0.0
339,-0.07224000000000001,-0.08922142857142856,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.08510000000000001
342,0.0,0.0,0.0304,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0516,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0
346,-0.05129090909090909,0.005647916666666667,0.005233333333333333,0.022296,0.08625384615384618
347,0.0,0.0,0.0,0.0,0.0
348,0.0,-0.11551249999999999,-0.11551249999999999,0.0,-0.11551249999999999
349,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,-0.08113333333333332,-0.08113333333333332,0.0
351,-0.03402173913043478,0.0,-0.002667500000000005,0.0,0.0
352,-0.03165,-0.007289473684210526,0.0,0.0,0.0
353,-0.0047777777777777836,0.0,0.0,0.0,0.0
354,0.0,0.05048888888888889,-0.016605555555555557,0.0,0.0
355,0.04625294117647059,0.084865,0.002682758620689653,0.0425,0.0
356,0.0,0.0,0.0,0.0,0.0
357,0.0,-0.135575,-0.16983333333333334,0.0,0.0
358,0.2358142857142857,0.0,0.0,-0.02241,0.0
359,0.0426953488372093,0.0,0.0,0.0,0.028359615384615386
360,0.0502375,0.0,-0.06302142857142856,0.0502375,0.0
361,0.0,0.0,0.0,0.0,0.0
362,0.24509166666666665,0.0,0.0,0.04592222222222222,0.0
363,0.0,0.0,-0.09728,0.0,0.0
364,0.12738000000000002,0.0,0.031131707317073168,-0.100475,0.0
365,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0
367,-0.03125555555555556,0.08761111111111111,0.0,0.0,0.08761111111111111
368,0.0,-0.001664999999999998,0.0,0.0,-0.032268
369,0.0,0.08094,0.0,0.0,0.0
370,0.0,0.13210769230769231,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0
372,0.0,-0.22072857142857139,0.0,-0.22072857142857139,-0.11315
373,0.0,0.0522037037037037,0.0522037037037037,0.0,0.0
374,0.004137254901960787,0.0,-0.012159677419354836,0.0,0.0
375,0.045454545454545456,0.0,-0.039971428571428574,-0.010146666666666665,0.0
376,0.0,0.0,0.04730882352941177,0.0,0.0
377,-0.006438888888888886,0.05185454545454545,-0.052669999999999995,-0.027938461538461537,0.0
378,0.0,-0.018384848484848487,-0.03782682926829268,7.777777777778078e-05,0.12765
379,0.02203076923076923,0.0,0.0,0.0,0.0
380,-0.023400000000000004,0.01816818181818182,-0.07747142857142857,0.0,0.0
381,0.0,0.0,-0.010189999999999998,0.0,0.0
382,0.0,0.0,0.0,0.0,-0.022344444444444445
383,0.0,0.07667999999999998,0.0,0.0,0.0
384,0.0,-0.022593103448275864,0.0,0.0,0.0
385,0.06050625,-0.0035173913043478255,0.0,0.0,-0.02004285714285714
386,-0.003918181818181821,0.0,0.0,0.0,0.08510000000000001
387,-0.0075105263157894744,0.0,0.0,0.0,0.11306923076923077
388,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0799304347826087,0.0544909090909091,0.0,0.0799304347826087
390,0.0,0.026793333333333332,-0.16766,0.0,0.026793333333333332
391,0.07331851851851852,0.023572222222222224,-0.019671428571428565,0.0,0.0018923076923076923
392,0.08673703703703703,0.0,0.17128571428571426,0.0,0.0
393,0.054544736842105264,0.05382073170731708,-0.11307391304347826,0.0,0.06830454545454545
394,0.0,0.08687142857142857,0.0,0.0,0.058753333333333324
395,0.0,0.18867142857142855,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0,0.0
397,0.028089473684210525,0.0,0.05520666666666667,0.05067272727272727,0.0
398,0.1907894736842105,0.0513,0.0,0.0,0.0
399,-0.11079,0.0174,-0.11079,0.0,0.1165125
400,0.061019047619047626,0.09516250000000001,0.0,0.0,0.16940909090909093
401,0.009208450704225355,0.013791044776119404,0.012535802469135798,-0.004791176470588234,0.012696031746031743
402,0.052808695652173915,0.028065217391304347,0.04939,0.0,0.0
403,0.0,0.0,0.1020142857142857,0.0,0.0
404,0.008833333333333325,0.09429545454545454,0.12661818181818182,0.04115833333333333,0.09429545454545454
405,0.0,0.0,0.16935,0.0,0.0
406,0.0,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,0.0
409,0.14679999999999999,0.04345652173913042,-0.046174999999999994,0.14679999999999999,0.14123636363636363
410,0.0,0.18844800000000003,0.0,0.0,0.0
411,0.022728571428571424,0.0,0.0,0.0,0.0
412,0.0,0.09411951219512195,0.07844,0.0,0.1368818181818182
413,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0902470588235294,0.0,0.0
415,0.0,0.0917235294117647,0.0,0.0,0.0917235294117647
416,0.0,0.0,0.034,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0
420,0.03777777777777778,0.0,0.0,0.0,0.0
421,0.04170909090909091,0.02414736842105263,0.0,0.04170909090909091,0.0
422,0.0,-0.0002666666666666616,-0.0956111111111111,0.0,-0.04228
423,0.0,0.0,0.0,0.0,0.0
424,-0.007086842105263155,0.0028384615384615466,0.0,-0.007086842105263155,0.029568749999999998
425,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,0.0
427,0.15988333333333332,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0
429,0.0,0.1483,0.025313636363636368,0.0,0.14952727272727273
430,0.07925454545454547,0.0,0.042855555555555556,0.0,0.09144705882352942
431,0.0,0.0,0.1021315789473684,0.0,0.0
432,0.0,0.0,0.0,0.0,0.0
433,0.0,0.0,0.09764999999999999,0.0,0.0
434,0.12609375,-0.003741176470588234,0.0,0.0,0.05106000000000001
435,0.0,0.20521666666666666,0.0,0.0,0.0
436,0.0,0.0,-0.04597,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0
438,0.0,0.09997368421052631,0.0,0.0,0.0
439,0.042440000000000005,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,0.0,0.0
442,0.0,0.0,0.08173846153846154,0.0,0.0
443,0.08771818181818183,0.0,0.09987272727272727,0.0,0.09799130434782607
444,0.0,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.2608333333333333,0.0
446,0.02571785714285714,0.042766,-0.0374625,0.0,0.03605294117647059
447,0.024606896551724138,-0.02073488372093023,0.10188500000000002,0.0,0.011988461538461542
448,0.02120769230769231,0.035080769230769235,0.0614423076923077,0.04115172413793103,0.02120769230769231
449,0.0,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,0.0,0.0
452,0.0,0.0,-0.18076666666666666,0.0,0.0
453,0.0,0.17142000000000002,0.0,0.0,0.0
454,0.060200000000000004,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,0.0,0.0
457,0.0,0.0,-0.03528333333333333,0.0,0.0
458,0.0,0.0,0.0,0.0,0.0
459,0.0,0.0,-0.06446785714285715,0.0,-0.06446785714285715
460,0.0,0.0,0.0,0.0072340909090909174,0.0
461,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.024314285714285715,0.0
463,0.0,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0,0.0
465,0.0,0.0,-0.06954615384615384,0.0,0.0
466,0.0,-0.021602499999999997,-0.021602499999999997,-0.021602499999999997,0.0
467,0.0,0.0,0.0,0.0,0.0
468,0.0,0.0,-0.011776923076923079,-0.060200000000000004,0.0
469,0.0,0.0,0.0,0.0,0.0
470,-0.06291428571428571,0.0,-0.09054999999999999,0.027777777777777776,0.0796
471,0.0,0.0,0.0,0.0,0.12765
472,-0.022728571428571424,0.0,-0.03911764705882352,0.0026038461538461554,0.0
473,0.0,0.0,0.0,0.0,0.0
474,0.0,-0.03178,0.0,0.15889999999999999,0.0
475,0.0,0.0,0.03825624999999999,0.03825624999999999,0.0
476,0.0,0.0,0.0,0.0,0.0
477,0.050977777777777775,0.0,0.0,0.0,0.06391500000000001
478,0.0,0.0,0.0,0.0,0.0
479,0.03156538461538462,0.0,-0.06665454545454545,0.0,0.046866666666666654
480,0.0,0.0,-0.00010000000000000286,0.04046,0.0
